test_id,node,test_category,test_description,test,result,failure_reason
1,gts478,Hardware,Power supply state,Power supply 1,FAIL,Power supply state is "powerLoss"
1156,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2692 - Shared-vlan-default,PASS
1157,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2693 - Shared-vlan-default,PASS
1158,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2694 - Shared-vlan-default,PASS
1159,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2695 - Shared-vlan-default,PASS
1160,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2696 - Shared-vlan-default,PASS
1161,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2697 - Shared-vlan-default,PASS
1162,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2698 - Shared-vlan-default,PASS
1163,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2699 - Shared-vlan-default,PASS
1164,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2700 - Shared-vlan-default,PASS
1165,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2701 - Shared-vlan-default,PASS
1166,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2702 - Shared-vlan-default,PASS
1167,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2703 - Shared-vlan-default,PASS
1168,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2704 - Shared-vlan-default,PASS
1169,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2705 - Shared-vlan-default,PASS
1170,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2706 - Shared-vlan-default,PASS
1171,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2707 - Shared-vlan-default,PASS
1172,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2708 - Shared-vlan-default,PASS
1173,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2709 - Shared-vlan-default,PASS
1174,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2710 - Shared-vlan-default,PASS
1175,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2711 - Shared-vlan-default,PASS
1176,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2712 - Shared-vlan-default,PASS
1177,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2713 - Shared-vlan-default,PASS
1178,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2714 - Shared-vlan-default,PASS
1179,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2715 - Shared-vlan-default,PASS
1180,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2716 - Shared-vlan-default,PASS
1181,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2717 - Shared-vlan-default,PASS
1182,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2718 - Shared-vlan-default,PASS
1183,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2719 - Shared-vlan-default,PASS
1184,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2720 - Shared-vlan-default,PASS
1185,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2721 - Shared-vlan-default,PASS
1186,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2722 - Shared-vlan-default,PASS
1187,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2723 - Shared-vlan-default,PASS
1188,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2724 - Shared-vlan-default,PASS
1189,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2725 - Shared-vlan-default,PASS
1190,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2726 - Shared-vlan-default,PASS
1191,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2727 - Shared-vlan-default,PASS
1192,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2728 - Shared-vlan-default,PASS
1193,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2729 - Shared-vlan-default,PASS
1194,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2730 - Shared-vlan-default,PASS
1195,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2731 - Shared-vlan-default,PASS
1196,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2732 - Shared-vlan-default,PASS
1197,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2733 - Shared-vlan-default,PASS
1198,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2734 - Shared-vlan-default,PASS
1199,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2735 - Shared-vlan-default,PASS
1200,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2736 - Shared-vlan-default,PASS
1201,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2737 - Shared-vlan-default,PASS
1202,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2738 - Shared-vlan-default,PASS
1203,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2739 - Shared-vlan-default,PASS
1204,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2740 - Shared-vlan-default,PASS
1205,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2741 - Shared-vlan-default,PASS
1206,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2742 - Shared-vlan-default,PASS
1207,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2743 - Shared-vlan-default,PASS
1208,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2744 - Shared-vlan-default,PASS
1209,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2745 - Shared-vlan-default,PASS
1210,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2746 - Shared-vlan-default,PASS
1211,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2747 - Shared-vlan-default,PASS
1212,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2748 - Shared-vlan-default,PASS
1213,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2749 - Shared-vlan-default,PASS
1214,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2750 - Shared-vlan-default,PASS
1215,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2751 - Shared-vlan-default,PASS
1216,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2752 - Shared-vlan-default,PASS
1217,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2753 - Shared-vlan-default,PASS
1218,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2754 - Shared-vlan-default,PASS
1219,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2755 - Shared-vlan-default,PASS
1220,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2756 - Shared-vlan-default,PASS
1221,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2757 - Shared-vlan-default,PASS
1222,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2758 - Shared-vlan-default,PASS
1223,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2759 - Shared-vlan-default,PASS
1224,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2760 - Shared-vlan-default,PASS
1225,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2761 - Shared-vlan-default,PASS
1226,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2762 - Shared-vlan-default,PASS
1227,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2763 - Shared-vlan-default,PASS
1228,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2764 - Shared-vlan-default,PASS
1229,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2765 - Shared-vlan-default,PASS
1230,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2766 - Shared-vlan-default,PASS
1231,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2767 - Shared-vlan-default,PASS
1232,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2768 - Shared-vlan-default,PASS
1233,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2769 - Shared-vlan-default,PASS
1234,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2770 - Shared-vlan-default,PASS
1235,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2771 - Shared-vlan-default,PASS
1236,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2772 - Shared-vlan-default,PASS
1237,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2773 - Shared-vlan-default,PASS
1238,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2774 - Shared-vlan-default,PASS
1239,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2775 - Shared-vlan-default,PASS
1240,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2776 - Shared-vlan-default,PASS
1241,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2777 - Shared-vlan-default,PASS
1242,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2778 - Shared-vlan-default,PASS
1243,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2779 - Shared-vlan-default,PASS
1244,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2780 - Shared-vlan-default,PASS
1245,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2781 - Shared-vlan-default,PASS
1246,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2782 - Shared-vlan-default,PASS
1247,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2783 - Shared-vlan-default,PASS
1248,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2784 - Shared-vlan-default,PASS
1249,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2785 - Shared-vlan-default,PASS
1250,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2786 - Shared-vlan-default,PASS
1251,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2787 - Shared-vlan-default,PASS
1252,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2788 - Shared-vlan-default,PASS
1253,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2789 - Shared-vlan-default,PASS
1254,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2790 - Shared-vlan-default,PASS
1255,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2791 - Shared-vlan-default,PASS
1256,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2792 - Shared-vlan-default,PASS
1257,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2793 - Shared-vlan-default,PASS
1258,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2794 - Shared-vlan-default,PASS
1259,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2795 - Shared-vlan-default,PASS
1260,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2796 - Shared-vlan-default,PASS
1261,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2797 - Shared-vlan-default,PASS
1262,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2798 - Shared-vlan-default,PASS
1263,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2799 - Shared-vlan-default,PASS
1264,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2800 - Shared-vlan-default,PASS
1265,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2801 - Shared-vlan-default,PASS
1266,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2802 - Shared-vlan-default,PASS
1267,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2803 - Shared-vlan-default,PASS
1268,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2804 - Shared-vlan-default,PASS
1269,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2805 - Shared-vlan-default,PASS
1270,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2806 - Shared-vlan-default,PASS
1271,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2807 - Shared-vlan-default,PASS
1272,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2808 - Shared-vlan-default,PASS
1273,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2809 - Shared-vlan-default,PASS
1274,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2810 - Shared-vlan-default,PASS
1275,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2811 - Shared-vlan-default,PASS
1276,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2812 - Shared-vlan-default,PASS
1277,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2813 - Shared-vlan-default,PASS
1278,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2814 - Shared-vlan-default,PASS
1279,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2815 - Shared-vlan-default,PASS
1280,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2816 - Shared-vlan-default,PASS
1281,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2817 - Shared-vlan-default,PASS
1282,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2818 - Shared-vlan-default,PASS
1283,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2819 - Shared-vlan-default,PASS
1284,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2820 - Shared-vlan-default,PASS
1285,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2821 - Shared-vlan-default,PASS
1286,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2822 - Shared-vlan-default,PASS
1287,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2823 - Shared-vlan-default,PASS
1288,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2824 - Shared-vlan-default,PASS
1289,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2825 - Shared-vlan-default,PASS
1290,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2826 - Shared-vlan-default,PASS
1291,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2827 - Shared-vlan-default,PASS
1292,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2828 - Shared-vlan-default,PASS
1293,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2829 - Shared-vlan-default,PASS
1294,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2830 - Shared-vlan-default,PASS
1295,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2831 - Shared-vlan-default,PASS
1296,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2832 - Shared-vlan-default,PASS
1297,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2833 - Shared-vlan-default,PASS
1298,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2834 - Shared-vlan-default,PASS
1299,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2835 - Shared-vlan-default,PASS
1300,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2836 - Shared-vlan-default,PASS
1301,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2837 - Shared-vlan-default,PASS
1302,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2838 - Shared-vlan-default,PASS
1303,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2839 - Shared-vlan-default,PASS
1304,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2840 - Shared-vlan-default,PASS
1305,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2841 - Shared-vlan-default,PASS
1306,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2842 - Shared-vlan-default,PASS
1307,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2843 - Shared-vlan-default,PASS
1308,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2844 - Shared-vlan-default,PASS
1309,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2845 - Shared-vlan-default,PASS
1310,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2846 - Shared-vlan-default,PASS
1311,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2847 - Shared-vlan-default,PASS
1312,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2848 - Shared-vlan-default,PASS
1313,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2849 - Shared-vlan-default,PASS
1314,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2850 - Shared-vlan-default,PASS
1315,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2851 - Shared-vlan-default,PASS
1316,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2852 - Shared-vlan-default,PASS
1317,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2853 - Shared-vlan-default,PASS
1318,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2854 - Shared-vlan-default,PASS
1319,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2855 - Shared-vlan-default,PASS
1320,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2856 - Shared-vlan-default,PASS
1321,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2857 - Shared-vlan-default,PASS
1322,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2858 - Shared-vlan-default,PASS
1323,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2859 - Shared-vlan-default,PASS
1324,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2860 - Shared-vlan-default,PASS
1325,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2861 - Shared-vlan-default,PASS
1326,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2862 - Shared-vlan-default,PASS
1327,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2863 - Shared-vlan-default,PASS
1328,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2864 - Shared-vlan-default,PASS
1329,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2865 - Shared-vlan-default,PASS
1330,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2866 - Shared-vlan-default,PASS
1331,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2867 - Shared-vlan-default,PASS
1332,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2868 - Shared-vlan-default,PASS
1333,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2869 - Shared-vlan-default,PASS
1334,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2870 - Shared-vlan-default,PASS
1335,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2871 - Shared-vlan-default,PASS
1336,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2872 - Shared-vlan-default,PASS
1337,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2873 - Shared-vlan-default,PASS
1338,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2874 - Shared-vlan-default,PASS
1339,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2875 - Shared-vlan-default,PASS
1340,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2876 - Shared-vlan-default,PASS
1341,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2877 - Shared-vlan-default,PASS
1342,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2878 - Shared-vlan-default,PASS
1343,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2879 - Shared-vlan-default,PASS
1344,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2880 - Shared-vlan-default,PASS
1345,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2881 - Shared-vlan-default,PASS
1346,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2882 - Shared-vlan-default,PASS
1347,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2883 - Shared-vlan-default,PASS
1348,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2884 - Shared-vlan-default,PASS
1349,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2885 - Shared-vlan-default,PASS
1350,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2886 - Shared-vlan-default,PASS
1351,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2887 - Shared-vlan-default,PASS
1352,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2888 - Shared-vlan-default,PASS
1353,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2889 - Shared-vlan-default,PASS
1354,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2890 - Shared-vlan-default,PASS
1355,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2891 - Shared-vlan-default,PASS
1356,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2892 - Shared-vlan-default,PASS
1357,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2893 - Shared-vlan-default,PASS
1358,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2894 - Shared-vlan-default,PASS
1359,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2895 - Shared-vlan-default,PASS
1360,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2896 - Shared-vlan-default,PASS
1361,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2897 - Shared-vlan-default,PASS
1362,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2898 - Shared-vlan-default,PASS
1363,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2899 - Shared-vlan-default,PASS
1364,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2900 - Shared-vlan-default,PASS
1365,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2901 - Shared-vlan-default,PASS
1366,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2902 - Shared-vlan-default,PASS
1367,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2903 - Shared-vlan-default,PASS
1368,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2904 - Shared-vlan-default,PASS
1369,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2905 - Shared-vlan-default,PASS
1370,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2906 - Shared-vlan-default,PASS
1371,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2907 - Shared-vlan-default,PASS
1372,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2908 - Shared-vlan-default,PASS
1373,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2909 - Shared-vlan-default,PASS
1374,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2910 - Shared-vlan-default,PASS
1375,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2911 - Shared-vlan-default,PASS
1376,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2912 - Shared-vlan-default,PASS
1377,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2913 - Shared-vlan-default,PASS
1378,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2914 - Shared-vlan-default,PASS
1379,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2915 - Shared-vlan-default,PASS
1380,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2916 - Shared-vlan-default,PASS
1381,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2917 - Shared-vlan-default,PASS
1382,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2918 - Shared-vlan-default,PASS
1383,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2919 - Shared-vlan-default,PASS
1384,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2920 - Shared-vlan-default,PASS
1385,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2921 - Shared-vlan-default,PASS
1386,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2922 - Shared-vlan-default,PASS
1387,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2923 - Shared-vlan-default,PASS
1388,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2924 - Shared-vlan-default,PASS
1389,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2925 - Shared-vlan-default,PASS
1390,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2926 - Shared-vlan-default,PASS
1391,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2927 - Shared-vlan-default,PASS
1392,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2928 - Shared-vlan-default,PASS
1393,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2929 - Shared-vlan-default,PASS
1394,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2930 - Shared-vlan-default,PASS
1395,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2931 - Shared-vlan-default,PASS
1396,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2932 - Shared-vlan-default,PASS
1397,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2933 - Shared-vlan-default,PASS
1398,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2934 - Shared-vlan-default,PASS
1399,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2935 - Shared-vlan-default,PASS
1400,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2936 - Shared-vlan-default,PASS
1401,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2937 - Shared-vlan-default,PASS
1402,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2938 - Shared-vlan-default,PASS
1403,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2939 - Shared-vlan-default,PASS
1404,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2940 - Shared-vlan-default,PASS
1405,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2941 - Shared-vlan-default,PASS
1406,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2942 - Shared-vlan-default,PASS
1407,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2943 - Shared-vlan-default,PASS
1408,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2944 - Shared-vlan-default,PASS
1409,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2945 - Shared-vlan-default,PASS
1410,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2946 - Shared-vlan-default,PASS
1411,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2947 - Shared-vlan-default,PASS
1412,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2948 - Shared-vlan-default,PASS
1413,gts478,Interface State,Vlan Interface Status & Line Protocol == "up",Vlan2949 - Shared-vlan-default,PASS
